speaker,party,seat,direction,onside_confirmed,rose_at_london,start_utc,end_utc,seconds,footage_link,hansard_link
Mr Paul Foster,Lab,South Ribble,With us,yes,15:38:51,2026-09-15T14:38:51Z,2026-09-15T14:39:21Z,30,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:37:16,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-E6943C20-459E-4BAE-97B8-3E0899D76C9B
Mr Paul Foster,Lab,South Ribble,With us,yes,15:39:21,2026-09-15T14:39:21Z,2026-09-15T14:39:34Z,13,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:37:46,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-E6943C20-459E-4BAE-97B8-3E0899D76C9B
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,14:16:54,2026-09-15T13:16:54Z,2026-09-15T13:17:21Z,27,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:15:19,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,14:51:10,2026-09-15T13:51:10Z,2026-09-15T13:51:26Z,16,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:49:35,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,14:51:26,2026-09-15T13:51:26Z,2026-09-15T13:51:52Z,26,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:49:51,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,14:51:52,2026-09-15T13:51:52Z,2026-09-15T13:52:00Z,8,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:50:17,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,14:52:00,2026-09-15T13:52:00Z,2026-09-15T13:52:10Z,10,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:50:25,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,14:52:10,2026-09-15T13:52:10Z,2026-09-15T13:52:37Z,27,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:50:35,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,15:54:46,2026-09-15T14:54:46Z,2026-09-15T14:55:06Z,20,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:53:11,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,15:56:32,2026-09-15T14:56:32Z,2026-09-15T14:57:10Z,38,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:54:57,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,15:57:48,2026-09-15T14:57:48Z,2026-09-15T14:58:01Z,13,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:56:13,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,15:58:01,2026-09-15T14:58:01Z,2026-09-15T14:59:18Z,77,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:56:26,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,16:42:07,2026-09-15T15:42:07Z,2026-09-15T15:42:31Z,24,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:40:32,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,16:42:31,2026-09-15T15:42:31Z,2026-09-15T15:42:45Z,14,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:40:56,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,16:42:45,2026-09-15T15:42:45Z,2026-09-15T15:43:27Z,42,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:41:10,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,16:43:27,2026-09-15T15:43:27Z,2026-09-15T15:43:57Z,30,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:41:52,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,16:43:57,2026-09-15T15:43:57Z,2026-09-15T15:44:20Z,23,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:42:22,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Blake Stephenson,Con,Mid Bedfordshire,With us,yes,16:44:20,2026-09-15T15:44:20Z,2026-09-15T15:44:39Z,19,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:42:45,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-F3302976-C96F-4FC3-A412-8B86BF0F846A
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,14:26:00,2026-09-15T13:26:00Z,2026-09-15T13:26:27Z,27,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:24:25,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,14:26:27,2026-09-15T13:26:27Z,2026-09-15T13:26:43Z,16,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:24:52,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,14:28:56,2026-09-15T13:28:56Z,2026-09-15T13:29:15Z,19,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:27:21,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,15:29:21,2026-09-15T14:29:21Z,2026-09-15T14:30:12Z,51,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:27:46,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,15:30:12,2026-09-15T14:30:12Z,2026-09-15T14:33:13Z,181,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:28:37,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,15:59:18,2026-09-15T14:59:18Z,2026-09-15T14:59:58Z,40,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:57:43,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,15:59:58,2026-09-15T14:59:58Z,2026-09-15T15:00:10Z,12,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:58:23,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,16:00:10,2026-09-15T15:00:10Z,2026-09-15T15:00:38Z,28,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:58:35,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,16:27:03,2026-09-15T15:27:03Z,2026-09-15T15:27:29Z,26,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:25:28,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Dr Zubir Ahmed,Lab,Glasgow South West,Against us,yes,16:28:32,2026-09-15T15:28:32Z,2026-09-15T15:29:12Z,40,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:26:57,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-181AC734-5F99-4D0E-AB50-E4C232C18353
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,14:35:49,2026-09-15T13:35:49Z,2026-09-15T13:36:25Z,36,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:34:14,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,14:40:10,2026-09-15T13:40:10Z,2026-09-15T13:40:26Z,16,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:38:35,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,14:40:10,2026-09-15T13:40:10Z,2026-09-15T13:40:26Z,16,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:38:35,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,14:40:26,2026-09-15T13:40:26Z,2026-09-15T13:40:36Z,10,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:38:51,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,14:41:35,2026-09-15T13:41:35Z,2026-09-15T13:41:48Z,13,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:40:00,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,14:41:48,2026-09-15T13:41:48Z,2026-09-15T13:41:53Z,5,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:40:13,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,15:11:22,2026-09-15T14:11:22Z,2026-09-15T14:12:30Z,68,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:09:47,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,16:31:19,2026-09-15T15:31:19Z,2026-09-15T15:32:03Z,44,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:29:44,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,16:33:17,2026-09-15T15:33:17Z,2026-09-15T15:33:59Z,42,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:31:42,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,16:36:38,2026-09-15T15:36:38Z,2026-09-15T15:37:07Z,29,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:35:03,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Joe Robertson,Con,Isle of Wight East,Neutral or unclear,yes,16:37:17,2026-09-15T15:37:17Z,2026-09-15T15:37:27Z,10,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:35:42,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-D7CDF12F-2F30-4FA3-A6DF-1009BA9377F6
Siân Berry,Green,Brighton Pavilion,Against us,no,14:54:54,2026-09-15T13:54:54Z,2026-09-15T13:55:27Z,33,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=00:53:19,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,15:25:08,2026-09-15T14:25:08Z,2026-09-15T14:26:22Z,74,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:23:33,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,15:27:14,2026-09-15T14:27:14Z,2026-09-15T14:27:28Z,14,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:25:39,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,15:27:28,2026-09-15T14:27:28Z,2026-09-15T14:27:38Z,10,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:25:53,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,15:27:38,2026-09-15T14:27:38Z,2026-09-15T14:27:49Z,11,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:26:03,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,15:28:40,2026-09-15T14:28:40Z,2026-09-15T14:29:21Z,41,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:27:05,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,16:45:22,2026-09-15T15:45:22Z,2026-09-15T15:46:28Z,66,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:43:47,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,16:51:20,2026-09-15T15:51:20Z,2026-09-15T15:52:01Z,41,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:49:45,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,16:53:05,2026-09-15T15:53:05Z,2026-09-15T15:54:22Z,77,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:51:30,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Siân Berry,Green,Brighton Pavilion,Against us,no,16:56:03,2026-09-15T15:56:03Z,2026-09-15T15:56:16Z,13,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:54:28,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-063165B8-EACE-48C6-9198-AAB86CB64FB2
Ben Goldsborough,Lab,South Norfolk,With us,yes,15:35:49,2026-09-15T14:35:49Z,2026-09-15T14:36:24Z,35,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:34:14,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,15:36:24,2026-09-15T14:36:24Z,2026-09-15T14:37:11Z,47,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:34:49,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:00:38,2026-09-15T15:00:38Z,2026-09-15T15:01:23Z,45,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:59:03,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:04:49,2026-09-15T15:04:49Z,2026-09-15T15:05:31Z,42,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:03:14,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:06:32,2026-09-15T15:06:32Z,2026-09-15T15:06:46Z,14,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:04:57,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:06:51,2026-09-15T15:06:51Z,2026-09-15T15:07:22Z,31,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:05:16,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:56:29,2026-09-15T15:56:29Z,2026-09-15T15:56:59Z,30,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:54:54,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:58:50,2026-09-15T15:58:50Z,2026-09-15T15:59:00Z,10,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:57:15,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:59:00,2026-09-15T15:59:00Z,2026-09-15T15:59:53Z,53,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:57:25,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Ben Goldsborough,Lab,South Norfolk,With us,yes,16:59:53,2026-09-15T15:59:53Z,2026-09-15T16:00:09Z,16,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:58:18,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-C4CECA84-A038-4F2E-9DA8-5044152580F4
Mr Jonathan Brash,Lab,Hartlepool,Neutral or unclear,yes,15:39:34,2026-09-15T14:39:34Z,2026-09-15T14:41:17Z,103,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:37:59,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-A0B14755-D19E-45DD-B299-135F38ADF48E
Mr Jonathan Brash,Lab,Hartlepool,Neutral or unclear,yes,15:39:32,2026-09-15T14:39:32Z,2026-09-15T14:40:09Z,37,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:37:57,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-A0B14755-D19E-45DD-B299-135F38ADF48E
Mr Jonathan Brash,Lab,Hartlepool,Neutral or unclear,yes,15:39:32,2026-09-15T14:39:32Z,2026-09-15T14:39:55Z,23,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=01:37:57,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-A0B14755-D19E-45DD-B299-135F38ADF48E
Mr Jonathan Brash,Lab,Hartlepool,Neutral or unclear,yes,16:44:39,2026-09-15T15:44:39Z,2026-09-15T15:45:22Z,43,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:43:04,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-A0B14755-D19E-45DD-B299-135F38ADF48E
Leigh Ingham,Lab,Stafford,With us,,16:39:42,2026-09-15T15:39:42Z,2026-09-15T15:40:01Z,19,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:38:07,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-1BA4CD3A-1FD6-4C02-ADD8-F661A0000CD4
Leigh Ingham,Lab,Stafford,With us,,16:40:01,2026-09-15T15:40:01Z,2026-09-15T15:40:15Z,14,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:38:26,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-1BA4CD3A-1FD6-4C02-ADD8-F661A0000CD4
Leigh Ingham,Lab,Stafford,With us,,16:40:24,2026-09-15T15:40:24Z,2026-09-15T15:40:58Z,34,https://parliamentlive.tv/Event/Index/9b7f7aa9-eb60-447a-ac5e-8a0d01c7761f?in=02:38:49,https://hansard.parliament.uk/Commons/2026-09-15/debates/852cb4e5-da39-43a1-b769-9bfe0f268b65/#contribution-1BA4CD3A-1FD6-4C02-ADD8-F661A0000CD4
