Decision-Maker,++,+,0,-,--,Target (Y/N),Based on,Confidence,Evidence items,Profile,Comments
Maggie Chapman (Scottish Green Party) - North East Scotland,,,,x,,,"a vote, 9 months ago","strong (recorded vote, human-confirmed meaning line)",96,,"2026-03-04 MOTION CO-SIGNED S6M-20992: Recognising Scottish Apprenticeship Week from 2 to 6 [no meaning line -- not placed] | 2026-02-17 VOTE ABSTAIN: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""The committee’s stage 1 report noted that a majority“supported amending the Bill to provid"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""The Scottish Greens are very clear: we believe that children and young people have rights."" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""I begin these stage 3 proceedings by thanking the Cabinet Secretary for Education and Skil"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""Given the successful legal challenge that took place in Northern Ireland, the cabinet secr"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""Amendment 10 has the same aim as my other amendments and the bill in terms of the rights o"" [activity, not direction] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""The committee’s stage 1 report also noted that a majority “supported amending the Bill to "" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""The commissioner refers to the United Nations Committee on the Rights of the Child’s gener"" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Ci"
Ross Greer (Scottish Green Party) - West Scotland,,,,x,,,"a vote, 9 months ago","strong (recorded vote, human-confirmed meaning line)",18,,"2026-05-27 QUESTION S7W-00575: ""To ask the Scottish Government what progress it has made in monitoring and evaluating the "" [activity, not direction] | 2026-05-27 QUESTION S7W-00574: ""To ask the Scottish Government what steps it is taking to fulfil Section 5.5 of its Home E"" [activity, not direction] | 2026-02-17 VOTE ABSTAIN: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis"
Ariane Burgess (Scottish Green Party) - Highlands and Islands,,,,x,,,"a vote, 9 months ago","strong (recorded vote, human-confirmed meaning line)",11,,2026-02-17 VOTE ABSTAIN: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2026-01-29 VOTE NOT VOTED: S6M-20611.1 (Business Programme) [absence/abstention -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NOT VOTED: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-12-03 VOTE NOT VOTED: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-12-03 VOTE NOT VOTED: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-12-02 VOTE NOT VOTED: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [diverged from own party's majority] [no meaning line -- not placed] | 2024-01-12 MOTION CO-SIGNED S6M-11864: The Economic Contribution of the Third Sector in Sco [no meaning line -- not placed]
Lorna Slater (Scottish Green Party) - Edinburgh Central,,,,x,,,"a vote, 9 months ago","strong (recorded vote, human-confirmed meaning line)",11,,2026-02-17 VOTE ABSTAIN: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [no meaning line -- not placed]
Mark Ruskell (Scottish Green Party) - Mid Scotland and Fife,,,,x,,,"a vote, 9 months ago","strong (recorded vote, human-confirmed meaning line)",11,,2026-02-17 VOTE ABSTAIN: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE NOT VOTED: S6M-19866 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [no meaning line -- not placed]
Patrick Harvie (Scottish Green Party) - Glasgow,,,,x,,,"a vote, 9 months ago","strong (recorded vote, human-confirmed meaning line)",11,,2026-02-17 VOTE ABSTAIN: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [diverged from own party's majority] [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [no meaning line -- not placed]
Gillian Mackay (Scottish Green Party) - Central Scot and Lothians West,,,,x,,,"a vote, 9 months ago","strong (recorded vote, human-confirmed meaning line)",10,,2026-02-17 VOTE ABSTAIN: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [diverged from own party's majority] [no meaning line -- not placed]
Karen Adam (Scottish National Party) - Banffshire and Buchan Coast,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",211,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""The answer is to provide a clear process that puts the child’s views into the decision and"" [activity, not direction] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-12-16 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC C"
Jenny Gilruth (Scottish National Party) - Mid Fife and Glenrothes,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",88,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""We have heard a variety of views on the matter during the discussions on amendments this a"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""Thankfully, things have moved on since then.Given the wide range of views on the issue, th"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""Key terms such as “pupil”, “parent” and “school” are not defined in the amendment, and the"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""I would like to make some progress; I am conscious of the time.Any regulations for a pupil"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""I am very glad that we have worked with Ms Whitham on her amendment, which responds to con"" [activity, not direction] | 2026-02-17 SPOKE: Children (Withdrawal from Religious Educatio ""As we have heard, introducing a new independent right for pupils to withdraw from religiou"" [activity, not direction] | 2026-02-16 MOTION PROPOSED S6M-20813: Children (Withdrawal from Religious Education and Am [no meaning line -- not placed] | 2026-02-03 SPOKE: Children’s Wellbeing and Schools Bill ""Children’s Wellbeing and Schools Bill"" [activity, not direction] | 2026-02-03 SPOKE: Children’s Wellbeing and Schools Bill ""Children’s Wellbeing and Schools Bill"" [activity, not direction] | 2026-02-03 SPOKE: Children’s Wellbeing and Schools Bill ""Children’s Wellbeing and Schools Bill"" [activity, not direction] "
Paul McLennan (Scottish National Party) - East Lothian Coast and Lammermuirs,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",48,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-10-28 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-10-28 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-10-28 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal f"
Marie McNair (Scottish National Party) - Clydebank and Milngavie,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",34,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-25 SPOKE: Children (Withdrawal from Religious Educatio ""However, respondents to the Scottish Government consultation differed in their support for"" [activity, not direction] | 2025-10-28 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal from Religious Education and Amendment of UNCRC Compatibility Duty) ("" [activity, not direction] | 2025-10-28 SPOKE: Equalities, Human Rights and Civil Justice C ""Children (Withdrawal f"
Fulton MacGregor (Scottish National Party) - Coatbridge and Chryston,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",20,,"2026-03-04 MOTION CO-SIGNED S6M-20992: Recognising Scottish Apprenticeship Week from 2 to 6 [no meaning line -- not placed] | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [n"
Liam McArthur (Scottish Liberal Democrats) - Orkney Islands,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",17,,"2026-03-24 SPOKE: Crime and Policing Bill ""The next item of business is consideration of motion S6M-21179, a motion on legislative co"" [activity, not direction] | 2026-03-12 SPOKE: Assisted Dying for Terminally Ill Adults (Sc ""Assisted Dying for Terminally Ill Adults (Scotland) Bill: Stage 3"" [activity, not direction] | 2026-03-04 MOTION CO-SIGNED S6M-20992: Recognising Scottish Apprenticeship Week from 2 to 6 [no meaning line -- not placed] | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-17 SPOKE: Cybercrime ""I join other speakers in thanking the members of the Criminal Justice Committee for allowi"" [activity, not direction] | 2025-12-16 VOTE YES: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE NOT VOTED: S6M-20099 (Children (Withdrawal from Religious Education an) [diverged from own party's majority] [absence/abstention -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supr"
Colin Beattie (Scottish National Party) - Midlothian North,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",15,,"2026-03-04 MOTION CO-SIGNED S6M-20992: Recognising Scottish Apprenticeship Week from 2 to 6 [no meaning line -- not placed] | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [n"
Stuart McMillan (Scottish National Party) - Inverclyde,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",15,,"2026-03-04 MOTION CO-SIGNED S6M-20992: Recognising Scottish Apprenticeship Week from 2 to 6 [no meaning line -- not placed] | 2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2025-06-16 MOTION CO-SIGNED S6M-17985: 25th Anniversary of the Repeal of Section 28 [n"
Clare Adamson (Scottish National Party) - Motherwell and Wishaw,,,,,x,,"a vote, 6 months ago","strong (recorded vote, human-confirmed meaning line)",14,,"2026-02-17 VOTE YES: S6M-20813 (Children (Withdrawal from Religious Education an) [-2: Voted to pass the Bill narrowing the parental conscience clause: withdrawal from religious and moral education] | 2026-01-29 VOTE NO: S6M-20611.1 (Business Programme) [no meaning line -- not placed] | 2025-12-16 VOTE NO: S6M-20135 (Motion of No Confidence) [no meaning line -- not placed] | 2025-12-11 VOTE YES: S6M-20099 (Children (Withdrawal from Religious Education an) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980.2 (Transparency in Tackling Group-based Child Sexua) [no meaning line -- not placed] | 2025-12-03 VOTE YES: S6M-19980 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-03 VOTE NO: S6M-19980.1 (Transparency in Tackling Group-based Child Sexua) [diverged from own party's majority] [no meaning line -- not placed] | 2025-12-02 VOTE NO: S6M-19970.2 (Uniting Local and National Efforts Across Sector) [diverged from own party's majority] [-1: Voted down the amendment carrying Supreme Court sex-definition compliance and the grooming gangs inquiry call.] | 2025-11-25 VOTE YES: S6M-19866 (Children (Withdrawal from Religious Education an) [-1: Supported the general principles of the Bill narrowing the parental conscience clause at Stage 1.] | 2025-11-11 MOTION CO-SIGNED S6M-19665: Congratulating Evie, Poppy and Violet on Being Inclu [no meaning line -- not placed] | 2025-06-26 VOTE YES: S6M-18081 (Children’s Wellbeing and Schools Bill - UK Legis) [no meaning line -- not placed] | 2024-04-17 MOTION CO-SIGNED S6M-12892: Royal Society of Edinburgh Recognises Dundee Scienti [no meaning line -- not placed] | 2024-01-30 SPOKE: European Union ""A series of 10 events has now been held by the RSE a"
