speaker,party,seat,direction,onside_confirmed,rose_at_london,start_utc,end_utc,seconds,footage_link,hansard_link
Dr Ben Spencer,Con,Runnymede and Weybridge,"With us, strongly",yes,11:26:32,2026-09-11T10:26:32Z,2026-09-11T10:26:41Z,9,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:51:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A222129E-2DBA-4E48-B5C5-2510F9846298
Dr Ben Spencer,Con,Runnymede and Weybridge,"With us, strongly",yes,13:55:00,2026-09-11T12:55:00Z,2026-09-11T12:56:52Z,112,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:20:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A222129E-2DBA-4E48-B5C5-2510F9846298
Sir Alec Shelbrooke,Con,Wetherby and Easingwold,Neutral or unclear,yes,09:48:03,2026-09-11T08:48:03Z,2026-09-11T08:48:47Z,44,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:13:19,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-D91AC3CE-848D-45BC-9CDD-51B587F876AD
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,09:49:26,2026-09-11T08:49:26Z,2026-09-11T08:49:52Z,25,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:14:42,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,10:12:45,2026-09-11T09:12:45Z,2026-09-11T09:12:52Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:38:01,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,10:36:25,2026-09-11T09:36:25Z,2026-09-11T09:36:33Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:01:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,11:05:41,2026-09-11T10:05:41Z,2026-09-11T10:05:46Z,5,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:30:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,11:49:39,2026-09-11T10:49:39Z,2026-09-11T10:50:03Z,24,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:14:55,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,13:19:25,2026-09-11T12:19:25Z,2026-09-11T12:19:33Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:44:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,13:19:41,2026-09-11T12:19:41Z,2026-09-11T12:19:53Z,12,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:44:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,13:57:00,2026-09-11T12:57:00Z,2026-09-11T12:58:08Z,68,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:22:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,13:58:14,2026-09-11T12:58:14Z,2026-09-11T12:58:41Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:23:30,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Dr Simon Opher,Lab,Stroud,"Against us, strongly",no,13:58:48,2026-09-11T12:58:48Z,2026-09-11T12:59:53Z,64,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:24:04,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-935F6CDE-EB97-44DC-8CC3-454AFCACC34B
Tim Farron,LD,Westmorland and Lonsdale,"With us, strongly",yes,09:50:02,2026-09-11T08:50:02Z,2026-09-11T08:50:08Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:15:18,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6E36EE16-0FF2-405D-A3C6-1D36C1CEB8C5
Tim Farron,LD,Westmorland and Lonsdale,"With us, strongly",yes,13:26:18,2026-09-11T12:26:18Z,2026-09-11T12:26:40Z,22,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:51:34,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6E36EE16-0FF2-405D-A3C6-1D36C1CEB8C5
Gavin Robinson,DUP,Belfast East,"With us, strongly",yes,09:50:24,2026-09-11T08:50:24Z,2026-09-11T08:50:31Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:15:40,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A24BC93C-D3BA-412E-A377-8B37508E77BF
Gavin Robinson,DUP,Belfast East,"With us, strongly",yes,09:53:35,2026-09-11T08:53:35Z,2026-09-11T08:54:10Z,34,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:18:51,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A24BC93C-D3BA-412E-A377-8B37508E77BF
Marsha De Cordova,Lab,Battersea,"With us, strongly",yes,09:50:54,2026-09-11T08:50:54Z,2026-09-11T08:51:20Z,26,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:16:10,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6FBC1BC4-B25D-4B0F-972E-EAA42C922D1C
Marsha De Cordova,Lab,Battersea,"With us, strongly",yes,12:28:32,2026-09-11T11:28:32Z,2026-09-11T11:29:17Z,44,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:53:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6FBC1BC4-B25D-4B0F-972E-EAA42C922D1C
Richard Burgon,Lab,Leeds East,"With us, strongly",yes,09:51:31,2026-09-11T08:51:31Z,2026-09-11T08:52:04Z,32,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:16:47,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AE42B814-075D-48AA-8091-EF754908CD66
Sam Rushworth,Lab,Bishop Auckland,"With us, strongly",yes,09:54:40,2026-09-11T08:54:40Z,2026-09-11T08:55:01Z,21,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:19:56,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6FCDD231-D737-4700-A166-AB249ACD04D6
Sam Rushworth,Lab,Bishop Auckland,"With us, strongly",yes,13:04:38,2026-09-11T12:04:38Z,2026-09-11T12:04:59Z,21,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:29:54,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-6FCDD231-D737-4700-A166-AB249ACD04D6
Alicia Kearns,Con,Rutland and Stamford,"Against us, strongly",no,09:55:32,2026-09-11T08:55:32Z,2026-09-11T08:55:55Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:20:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CC58EDE4-D0D9-407D-B4D5-EC0827C8EA41
Alicia Kearns,Con,Rutland and Stamford,"Against us, strongly",no,10:13:20,2026-09-11T09:13:20Z,2026-09-11T09:13:27Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:38:36,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CC58EDE4-D0D9-407D-B4D5-EC0827C8EA41
Alicia Kearns,Con,Rutland and Stamford,"Against us, strongly",no,11:53:00,2026-09-11T10:53:00Z,2026-09-11T10:57:00Z,240,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:18:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CC58EDE4-D0D9-407D-B4D5-EC0827C8EA41
Alicia Kearns,Con,Rutland and Stamford,"Against us, strongly",no,11:57:06,2026-09-11T10:57:06Z,2026-09-11T10:58:00Z,53,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:22:22,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CC58EDE4-D0D9-407D-B4D5-EC0827C8EA41
Marie Goldman,LD,Chelmsford,Neutral or unclear,yes,09:56:19,2026-09-11T08:56:19Z,2026-09-11T08:56:26Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:21:35,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-44B91A63-DC32-4394-A04D-F2065FEAFBE1
Marie Goldman,LD,Chelmsford,Neutral or unclear,yes,10:00:19,2026-09-11T09:00:19Z,2026-09-11T09:00:25Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:25:35,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-44B91A63-DC32-4394-A04D-F2065FEAFBE1
Sir John Hayes,Con,South Holland and The Deepings,"With us, strongly",yes,09:57:24,2026-09-11T08:57:24Z,2026-09-11T08:57:54Z,29,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:22:40,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AEC23F02-B8F4-484A-BB56-036225D751B7
Sir John Hayes,Con,South Holland and The Deepings,"With us, strongly",yes,12:19:05,2026-09-11T11:19:05Z,2026-09-11T11:19:12Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:44:21,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AEC23F02-B8F4-484A-BB56-036225D751B7
Sir John Hayes,Con,South Holland and The Deepings,"With us, strongly",yes,12:35:15,2026-09-11T11:35:15Z,2026-09-11T11:35:49Z,33,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:00:31,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AEC23F02-B8F4-484A-BB56-036225D751B7
Sir John Hayes,Con,South Holland and The Deepings,"With us, strongly",yes,12:59:01,2026-09-11T11:59:01Z,2026-09-11T11:59:32Z,30,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:24:17,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AEC23F02-B8F4-484A-BB56-036225D751B7
Rebecca Smith,Con,South West Devon,"With us, strongly",yes,10:01:32,2026-09-11T09:01:32Z,2026-09-11T09:02:04Z,31,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:26:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-887129E7-1235-4D28-B5CF-090E6D060790
Rebecca Smith,Con,South West Devon,"With us, strongly",yes,11:57:00,2026-09-11T10:57:00Z,2026-09-11T10:57:06Z,5,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:22:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-887129E7-1235-4D28-B5CF-090E6D060790
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:04:00,2026-09-11T09:04:00Z,2026-09-11T09:06:38Z,158,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:29:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:06:45,2026-09-11T09:06:45Z,2026-09-11T09:06:56Z,10,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:32:01,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:07:14,2026-09-11T09:07:14Z,2026-09-11T09:07:28Z,13,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:32:30,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:07:28,2026-09-11T09:07:28Z,2026-09-11T09:07:44Z,16,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:32:44,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:08:16,2026-09-11T09:08:16Z,2026-09-11T09:08:23Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:33:32,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:08:49,2026-09-11T09:08:49Z,2026-09-11T09:09:08Z,19,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:34:05,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:09:36,2026-09-11T09:09:36Z,2026-09-11T09:10:05Z,29,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:34:52,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:10:35,2026-09-11T09:10:35Z,2026-09-11T09:12:45Z,130,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:35:51,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:12:52,2026-09-11T09:12:52Z,2026-09-11T09:13:20Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:38:08,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:13:27,2026-09-11T09:13:27Z,2026-09-11T09:15:30Z,122,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:38:43,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:15:37,2026-09-11T09:15:37Z,2026-09-11T09:17:25Z,108,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:40:53,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Dame Karen Bradley,Con,Staffordshire Moorlands,With us,yes,10:17:32,2026-09-11T09:17:32Z,2026-09-11T09:20:46Z,194,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:42:48,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-E2171C68-CE03-4972-A892-85D5CB3AF773
Catherine Fookes,Lab,Monmouthshire,"Against us, strongly",no,10:06:38,2026-09-11T09:06:38Z,2026-09-11T09:06:45Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:31:54,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-776DF9F4-E9FC-481A-8FA6-A8F311D364B2
Catherine Fookes,Lab,Monmouthshire,"Against us, strongly",no,10:06:56,2026-09-11T09:06:56Z,2026-09-11T09:07:14Z,18,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:32:12,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-776DF9F4-E9FC-481A-8FA6-A8F311D364B2
Catherine Fookes,Lab,Monmouthshire,"Against us, strongly",no,12:58:11,2026-09-11T11:58:11Z,2026-09-11T11:58:19Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:23:27,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-776DF9F4-E9FC-481A-8FA6-A8F311D364B2
Kim Leadbeater,Lab,Spen Valley,Against us,no,10:08:23,2026-09-11T09:08:23Z,2026-09-11T09:08:49Z,26,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:33:39,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-AFF0FDDE-BE20-486F-8818-59D32CBBFDBC
Jess Phillips,Lab,Birmingham Yardley,"Against us, strongly",no,10:09:08,2026-09-11T09:09:08Z,2026-09-11T09:09:36Z,27,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:34:24,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8C73BFAA-7F48-4535-AC4C-C2B45E6E63D3
Jess Phillips,Lab,Birmingham Yardley,"Against us, strongly",no,11:14:00,2026-09-11T10:14:00Z,2026-09-11T10:18:07Z,247,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:39:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8C73BFAA-7F48-4535-AC4C-C2B45E6E63D3
Jess Phillips,Lab,Birmingham Yardley,"Against us, strongly",no,11:18:15,2026-09-11T10:18:15Z,2026-09-11T10:18:41Z,26,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:43:31,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-8C73BFAA-7F48-4535-AC4C-C2B45E6E63D3
Naz Shah,Lab,Bradford West,"With us, strongly",yes,10:10:05,2026-09-11T09:10:05Z,2026-09-11T09:10:35Z,30,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:35:21,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-9B58B05C-372C-4825-9B6A-1118AA3BE78F
Naz Shah,Lab,Bradford West,"With us, strongly",yes,13:58:41,2026-09-11T12:58:41Z,2026-09-11T12:58:48Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=04:23:57,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-9B58B05C-372C-4825-9B6A-1118AA3BE78F
Martin Wrigley,LD,Newton Abbot,Neutral or unclear,no,10:15:30,2026-09-11T09:15:30Z,2026-09-11T09:15:37Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:40:46,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B661B348-734E-436E-B613-5E342558A7EC
Martin Wrigley,LD,Newton Abbot,Neutral or unclear,no,11:06:13,2026-09-11T10:06:13Z,2026-09-11T10:06:20Z,6,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:31:29,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-B661B348-734E-436E-B613-5E342558A7EC
Lewis Atkinson,Lab,Sunderland Central,Neutral or unclear,no,10:17:25,2026-09-11T09:17:25Z,2026-09-11T09:17:32Z,7,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:42:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-CF711F77-ED48-497A-AFAC-0E617E9DAC6E
Claire Hazelgrove,Lab,Filton and Bradley Stoke,"Against us, strongly",no,10:21:00,2026-09-11T09:21:00Z,2026-09-11T09:24:52Z,232,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:46:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-9FB50F15-745F-4669-B4A9-B6FFE108962D
Sir Edward Leigh,Con,Gainsborough,"Against us, strongly",yes,10:25:00,2026-09-11T09:25:00Z,2026-09-11T09:27:17Z,137,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:50:16,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-4F73599D-9175-435A-A792-39E2E8C4547C
Sir Edward Leigh,Con,Gainsborough,"Against us, strongly",yes,10:27:25,2026-09-11T09:27:25Z,2026-09-11T09:30:05Z,160,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:52:41,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-4F73599D-9175-435A-A792-39E2E8C4547C
Sir Edward Leigh,Con,Gainsborough,"Against us, strongly",yes,10:30:15,2026-09-11T09:30:15Z,2026-09-11T09:31:53Z,98,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:55:31,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-4F73599D-9175-435A-A792-39E2E8C4547C
Daisy Cooper,LD,St Albans,Neutral or unclear,no,10:30:05,2026-09-11T09:30:05Z,2026-09-11T09:30:15Z,10,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=00:55:21,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A8804FFA-B11E-40C4-8B96-FCF6208AD6F1
Daisy Cooper,LD,St Albans,Neutral or unclear,no,12:01:52,2026-09-11T11:01:52Z,2026-09-11T11:02:00Z,8,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=02:27:08,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A8804FFA-B11E-40C4-8B96-FCF6208AD6F1
Daisy Cooper,LD,St Albans,Neutral or unclear,no,13:27:38,2026-09-11T12:27:38Z,2026-09-11T12:27:47Z,9,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=03:52:54,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-A8804FFA-B11E-40C4-8B96-FCF6208AD6F1
Sorcha Eastwood,Alliance,Lagan Valley,"With us, strongly",yes,10:35:30,2026-09-11T09:35:30Z,2026-09-11T09:35:53Z,23,https://parliamentlive.tv/Event/Index/27c2ec3f-4604-41e8-968c-4d080531b38a?in=01:00:46,https://hansard.parliament.uk/Commons/2026-09-11/debates/4C64BB03-23BC-41DF-8837-50F7BD082F9C/#contribution-4F5A5CE2-88DB-4796-BE5B-B48D0444D0A8
